"V1" "V2" "V3" "V4" "V5" "covar"
"1701" 0 0 0 1 0 0
"1702" 1 0 1 0 0 1
"1703" 0 0 0 1 1 1
"1704" 0 0 0 1 1 1
"1705" 0 0 0 0 1 0
"1706" 1 0 0 1 0 1
"1707" 1 0 0 0 1 1
"1708" 1 0 0 1 1 1
"1709" 1 1 0 1 1 1
"1710" 1 0 0 0 0 0
"1711" 0 0 0 0 0 0
"1712" 0 0 0 1 0 0
"1713" 1 1 0 0 1 1
"1714" 0 0 0 0 1 0
"1715" 0 0 0 0 1 0
"1716" 0 0 0 1 0 0
"1717" 1 0 0 0 1 1
"1718" 1 1 0 1 0 1
"1719" 0 1 0 0 0 0
"1720" 0 1 0 1 0 1
"1721" 0 0 0 0 0 0
"1722" 0 1 0 0 0 0
"1723" 0 0 0 1 0 0
"1724" 0 0 0 0 0 0
"1725" 0 0 0 1 0 0
"1726" 1 1 0 0 0 1
"1727" 0 0 0 1 1 1
"1728" 1 0 0 0 1 1
"1729" 1 0 0 1 1 1
"1730" 1 0 0 0 1 1
"1731" 0 1 0 0 1 1
"1732" 0 1 0 1 0 1
"1733" 1 0 0 0 1 1
"1734" 1 0 0 0 1 1
"1735" 0 0 0 0 1 0
"1736" 0 0 0 0 1 0
"1737" 0 1 0 0 1 1
"1738" 0 0 0 1 1 1
"1739" 0 0 1 0 0 0
"1740" 1 0 0 1 1 1
"1741" 0 0 0 0 1 0
"1742" 0 1 0 0 0 0
"1743" 1 0 0 0 0 0
"1744" 1 0 0 0 0 0
"1745" 0 0 0 0 1 0
"1746" 0 0 0 0 0 0
"1747" 0 0 0 0 1 0
"1748" 0 1 0 0 1 1
"1749" 0 0 0 1 1 1
"1750" 0 0 0 0 1 0
"1751" 1 1 0 0 0 1
"1752" 0 0 0 1 1 1
"1753" 1 0 0 0 1 1
"1754" 1 0 0 0 1 1
"1755" 0 1 0 1 1 1
"1756" 1 1 0 0 1 1
"1757" 0 0 0 1 1 1
"1758" 0 0 0 0 0 0
"1759" 0 0 0 0 1 0
"1760" 0 1 1 0 0 1
"1761" 0 1 0 0 1 1
"1762" 1 1 0 1 0 1
"1763" 0 0 0 0 0 0
"1764" 0 1 0 0 0 0
"1765" 1 0 0 1 1 1
"1766" 1 0 0 0 0 0
"1767" 0 0 0 0 0 0
"1768" 0 0 0 1 1 1
"1769" 1 0 0 0 1 1
"1770" 0 0 0 0 0 0
"1771" 0 0 0 0 0 0
"1772" 1 0 0 1 1 1
"1773" 0 0 0 1 1 1
"1774" 1 0 0 0 0 0
"1775" 0 0 0 1 1 1
"1776" 0 0 0 0 1 0
"1777" 0 0 0 0 0 0
"1778" 0 0 0 0 0 0
"1779" 0 1 0 0 0 0
"1780" 1 0 0 1 0 1
"1781" 0 1 0 1 1 1
"1782" 0 0 0 0 0 0
"1783" 0 0 0 0 1 0
"1784" 1 0 0 0 1 1
"1785" 1 1 0 0 0 1
"1786" 0 0 0 0 1 0
"1787" 0 1 0 0 1 1
"1788" 0 0 0 1 1 1
"1789" 1 1 0 0 0 1
"1790" 0 1 0 0 0 0
"1791" 0 0 0 0 1 0
"1792" 1 1 0 0 1 1
"1793" 0 0 0 1 1 1
"1794" 1 0 0 0 1 1
"1795" 0 0 1 0 1 1
"1796" 0 0 1 0 0 0
"1797" 1 0 0 1 1 1
"1798" 0 0 0 0 0 0
"1799" 0 1 0 0 1 1
"1800" 0 1 0 1 0 1
"1801" 1 1 0 0 1 1
"1802" 0 0 1 0 1 1
"1803" 1 0 1 0 0 1
"1804" 1 1 0 1 1 1
"1805" 0 0 0 0 1 0
"1806" 0 0 0 0 0 0
"1807" 0 1 0 0 0 0
"1808" 0 1 0 0 0 0
"1809" 0 0 0 0 0 0
"1810" 1 0 0 0 0 0
"1811" 1 0 0 0 0 0
"1812" 0 0 0 0 0 0
"1813" 0 0 0 0 1 0
"1814" 1 1 1 0 0 1
"1815" 1 0 0 0 1 1
"1816" 0 1 0 0 1 1
"1817" 0 0 0 0 1 0
"1818" 1 1 0 1 1 1
"1819" 0 0 0 0 1 0
"1820" 1 0 0 1 0 1
"1821" 0 0 0 1 1 1
"1822" 0 0 0 1 0 0
"1823" 0 1 0 1 0 1
"1824" 0 0 0 1 0 0
"1825" 0 0 0 0 1 0
"1826" 0 1 0 1 0 1
"1827" 1 0 0 1 0 1
"1828" 0 0 1 0 1 1
"1829" 0 0 0 0 0 0
"1830" 1 0 0 1 0 1
"1831" 0 0 0 0 0 0
"1832" 0 0 0 0 0 0
"1833" 1 0 0 1 1 1
"1834" 0 0 0 0 1 0
"1835" 0 0 0 1 0 0
"1836" 1 0 0 1 1 1
"1837" 0 0 0 1 0 0
"1838" 0 0 1 0 1 1
"1839" 0 0 0 1 0 0
"1840" 0 0 0 0 0 0
"1841" 0 0 0 1 0 0
"1842" 0 0 1 1 1 1
"1843" 0 0 0 0 0 0
"1844" 1 0 0 1 0 1
"1845" 0 0 0 0 0 0
"1846" 1 0 0 0 1 1
"1847" 0 0 0 0 0 0
"1848" 1 0 0 0 0 0
"1849" 0 0 0 0 1 0
"1850" 1 0 0 0 1 1
"1851" 1 0 1 0 0 1
"1852" 0 0 0 0 0 0
"1853" 1 0 0 0 0 0
"1854" 0 0 0 1 0 0
"1855" 0 0 0 1 1 1
"1856" 0 0 0 0 1 0
"1857" 0 0 1 0 0 0
"1858" 1 1 0 0 0 1
"1859" 1 0 1 0 0 1
"1860" 1 0 0 0 1 1
"1861" 1 0 0 0 0 0
"1862" 0 1 1 0 1 1
"1863" 0 0 0 0 1 0
"1864" 1 1 0 0 0 1
"1865" 0 0 0 1 1 1
"1866" 0 1 0 1 1 1
"1867" 1 1 0 0 1 1
"1868" 1 1 0 1 1 1
"1869" 1 1 0 1 0 1
"1870" 0 0 0 1 0 0
"1871" 0 1 0 0 1 1
"1872" 1 1 0 1 1 1
"1873" 0 0 0 0 0 0
"1874" 1 0 1 1 1 1
"1875" 0 0 0 0 1 0
"1876" 0 0 0 0 0 0
"1877" 0 1 0 0 0 0
"1878" 1 0 0 0 1 1
"1879" 0 0 1 0 0 0
"1880" 0 0 0 0 0 0
"1881" 1 0 0 0 0 0
"1882" 1 0 1 0 1 1
"1883" 0 1 0 0 1 1
"1884" 0 1 0 1 0 1
"1885" 1 0 0 0 0 0
"1886" 1 0 0 0 1 1
"1887" 1 0 0 0 1 1
"1888" 0 0 0 1 1 1
"1889" 1 1 0 0 1 1
"1890" 1 0 0 0 1 1
"1891" 0 1 0 0 0 0
"1892" 0 1 0 0 0 0
"1893" 1 0 0 0 0 0
"1894" 1 1 0 1 1 1
"1895" 0 0 0 0 1 0
"1896" 1 1 0 1 0 1
"1897" 0 0 0 0 0 0
"1898" 0 0 0 1 1 1
"1899" 0 1 0 0 1 1
"1900" 0 0 0 0 1 0
"1901" 0 0 0 1 1 1
"1902" 0 1 0 0 0 0
"1903" 1 0 0 0 1 1
"1904" 0 0 0 0 1 0
"1905" 0 0 0 0 1 0
"1906" 0 0 0 0 0 0
"1907" 1 0 0 1 1 1
"1908" 0 1 0 0 0 0
"1909" 0 0 0 0 0 0
"1910" 1 0 1 1 0 1
"1911" 1 1 0 1 0 1
"1912" 0 1 0 1 0 1
"1913" 0 0 0 1 0 0
"1914" 0 0 0 0 1 0
"1915" 1 0 1 0 0 1
"1916" 0 0 0 0 0 0
"1917" 1 0 0 0 1 1
"1918" 0 0 0 0 1 0
"1919" 0 0 0 0 0 0
"1920" 1 0 0 0 0 0
"1921" 1 0 0 0 0 0
"1922" 0 0 1 0 0 0
"1923" 0 0 0 0 0 0
"1924" 1 0 1 1 1 1
"1925" 0 1 0 0 0 0
"1926" 0 1 0 1 0 1
"1927" 1 0 0 1 0 1
"1928" 0 0 0 0 1 0
"1929" 1 1 0 0 0 1
"1930" 1 0 0 0 0 0
"1931" 1 0 0 1 0 1
"1932" 0 0 0 1 0 0
"1933" 0 1 0 1 0 1
"1934" 1 0 0 0 0 0
"1935" 1 0 0 0 1 1
"1936" 1 0 0 1 1 1
"1937" 1 1 0 0 0 1
"1938" 1 0 0 1 0 1
"1939" 0 0 0 1 1 1
"1940" 0 1 0 1 0 1
"1941" 0 0 0 0 0 0
"1942" 0 0 0 1 0 0
"1943" 0 0 0 0 0 0
"1944" 0 1 0 1 1 1
"1945" 1 0 0 0 1 1
"1946" 1 0 0 0 1 1
"1947" 0 1 0 1 1 1
"1948" 0 0 0 0 0 0
"1949" 0 0 0 0 0 0
"1950" 0 1 0 1 1 1
"1951" 1 1 0 0 1 1
"1952" 0 0 0 0 0 0
"1953" 0 0 0 0 1 0
"1954" 0 0 0 0 0 0
"1955" 1 0 0 0 0 0
"1956" 1 1 0 1 1 1
"1957" 0 0 1 0 1 1
"1958" 1 0 0 1 0 1
"1959" 0 0 0 1 0 0
"1960" 0 0 0 0 0 0
"1961" 0 0 0 0 0 0
"1962" 0 1 1 0 0 1
"1963" 0 1 0 0 0 0
"1964" 1 0 0 0 0 0
"1965" 0 0 0 0 0 0
"1966" 0 0 0 1 0 0
"1967" 1 1 0 1 1 1
"1968" 1 0 0 0 0 0
"1969" 1 0 0 0 0 0
"1970" 0 0 0 0 1 0
"1971" 1 0 0 0 0 0
"1972" 0 0 1 0 1 1
"1973" 1 0 0 0 0 0
"1974" 0 1 0 0 0 0
"1975" 0 0 0 0 0 0
"1976" 1 0 0 0 1 1
"1977" 1 0 0 1 1 1
"1978" 0 0 0 0 0 0
"1979" 1 1 0 0 0 1
"1980" 0 0 0 0 1 0
"1981" 0 0 1 0 1 1
"1982" 1 0 0 1 0 1
"1983" 0 0 0 0 1 0
"1984" 1 0 0 0 0 0
"1985" 1 0 0 0 0 0
"1986" 1 0 0 0 0 0
"1987" 0 1 0 1 0 1
"1988" 0 0 0 0 1 0
"1989" 1 0 0 1 0 1
"1990" 0 0 0 0 0 0
"1991" 0 0 0 1 0 0
"1992" 1 1 1 1 1 1
"1993" 0 1 0 0 1 1
"1994" 1 0 0 0 0 0
"1995" 0 0 0 0 1 0
"1996" 1 0 1 0 1 1
"1997" 1 0 0 0 0 0
"1998" 1 0 0 0 0 0
"1999" 1 1 0 0 1 1
"2000" 1 0 1 1 0 1
"2001" 0 0 0 0 1 0
"2002" 0 0 0 0 1 0
"2003" 0 0 0 0 1 0
"2004" 1 0 0 1 1 1
"2005" 0 0 0 1 0 0
"2006" 1 0 0 0 0 0
"2007" 1 0 0 0 0 0
"2008" 0 0 0 0 1 0
"2009" 0 0 0 0 1 0
"2010" 1 1 0 0 1 1
"2011" 1 1 0 0 1 1
"2012" 0 0 0 1 1 1
"2013" 0 0 0 1 1 1
"2014" 0 0 0 0 0 0
"2015" 1 0 0 1 1 1
"2016" 1 0 1 1 0 1
"2017" 0 0 0 0 0 0
"2018" 1 0 0 0 1 1
"2019" 1 0 0 0 0 0
"2020" 0 0 0 1 1 1
"2021" 0 0 0 1 1 1
"2022" 0 1 0 0 0 0
"2023" 0 1 0 0 0 0
"2024" 0 0 0 1 1 1
"2025" 0 1 0 0 0 0
"2026" 1 0 0 1 1 1
"2027" 0 0 0 0 0 0
"2028" 0 0 0 0 0 0
"2029" 1 0 0 0 0 0
"2030" 1 0 0 0 1 1
"2031" 0 0 0 0 1 0
"2032" 0 0 0 1 0 0
"2033" 0 1 0 1 1 1
"2034" 1 1 0 0 1 1
"2035" 1 1 0 1 0 1
"2036" 0 1 0 0 1 1
"2037" 0 0 1 0 0 0
"2038" 0 1 0 0 1 1
"2039" 1 1 0 1 1 1
"2040" 1 1 0 1 1 1
"2041" 1 1 0 0 0 1
"2042" 0 0 1 0 0 0
"2043" 0 0 0 0 1 0
"2044" 1 0 0 1 1 1
"2045" 1 0 0 1 1 1
"2046" 1 1 0 0 1 1
"2047" 1 0 0 0 0 0
"2048" 1 0 0 1 0 1
"2049" 0 0 1 1 1 1
"2050" 0 0 0 0 1 0
"2051" 0 0 0 1 1 1
"2052" 0 0 0 0 1 0
"2053" 1 0 0 0 0 0
"2054" 0 1 0 0 0 0
"2055" 1 0 0 0 0 0
"2056" 0 0 0 0 1 0
"2057" 0 1 0 1 0 1
"2058" 1 0 0 0 1 1
"2059" 1 1 0 1 1 1
"2060" 0 0 0 0 0 0
"2061" 1 0 0 0 1 1
"2062" 0 0 0 0 1 0
"2063" 0 0 0 0 0 0
"2064" 1 1 0 0 0 1
"2065" 0 0 0 0 1 0
"2066" 1 0 0 0 0 0
"2067" 1 0 0 0 1 1
"2068" 0 0 0 1 1 1
"2069" 1 0 0 0 0 0
"2070" 0 0 0 1 0 0
"2071" 0 0 0 1 0 0
"2072" 1 0 1 0 0 1
"2073" 1 0 0 0 1 1
"2074" 1 0 1 1 0 1
"2075" 0 0 0 0 1 0
"2076" 0 0 0 0 1 0
"2077" 0 0 0 0 1 0
"2078" 0 0 0 0 0 0
"2079" 0 0 0 0 1 0
"2080" 0 0 0 0 1 0
"2081" 0 0 0 0 0 0
"2082" 1 0 0 0 1 1
"2083" 1 0 0 1 1 1
"2084" 1 1 0 0 0 1
"2085" 1 0 0 0 0 0
"2086" 0 0 1 0 1 1
"2087" 1 0 0 0 0 0
"2088" 0 0 0 1 0 0
"2089" 0 0 0 0 1 0
"2090" 0 0 0 1 1 1
"2091" 0 0 0 0 0 0
"2092" 0 0 0 0 1 0
"2093" 0 0 0 1 1 1
"2094" 0 0 0 0 1 0
"2095" 0 1 0 0 1 1
"2096" 0 0 0 1 0 0
"2097" 0 0 0 1 0 0
"2098" 0 0 0 1 1 1
"2099" 1 0 0 1 1 1
"2100" 0 0 0 0 1 0
"2101" 0 0 0 1 0 0
"2102" 1 1 0 0 1 1
"2103" 0 0 0 0 1 0
"2104" 1 0 0 0 0 0
"2105" 1 0 0 1 0 1
"2106" 1 0 0 0 0 0
"2107" 1 1 0 0 1 1
"2108" 0 0 0 0 1 0
"2109" 0 0 0 0 1 0
"2110" 0 0 0 1 1 1
"2111" 0 0 0 0 1 0
"2112" 0 1 0 0 1 1
"2113" 0 1 0 1 0 1
"2114" 1 0 0 0 0 0
"2115" 1 0 0 0 1 1
"2116" 1 1 0 0 0 1
"2117" 0 1 0 0 1 1
"2118" 1 0 0 1 1 1
"2119" 0 0 0 0 1 0
"2120" 0 1 0 1 0 1
"2121" 0 0 0 0 1 0
"2122" 1 1 0 1 1 1
"2123" 0 0 0 0 0 0
"2124" 1 0 0 0 1 1
"2125" 1 1 0 0 0 1
"2126" 1 0 0 1 1 1
"2127" 1 1 0 0 1 1
"2128" 1 0 0 0 1 1
"2129" 1 1 0 0 1 1
"2130" 0 1 0 0 0 0
"2131" 0 0 0 1 1 1
"2132" 1 1 1 0 1 1
"2133" 0 0 0 1 1 1
"2134" 1 0 0 1 1 1
"2135" 1 0 0 0 0 0
"2136" 0 0 0 0 1 0
"2137" 1 0 0 0 0 0
"2138" 1 0 0 0 1 1
"2139" 1 0 0 1 0 1
"2140" 0 0 0 1 0 0
"2141" 0 0 0 1 1 1
"2142" 0 0 0 0 1 0
"2143" 1 1 1 0 1 1
"2144" 1 0 0 0 1 1
"2145" 1 0 0 1 1 1
"2146" 0 0 0 0 1 0
"2147" 0 0 0 0 0 0
"2148" 1 1 0 1 0 1
"2149" 0 0 0 1 1 1
"2150" 1 0 0 1 0 1
"2151" 0 0 0 1 0 0
"2152" 1 1 1 0 0 1
"2153" 0 0 0 0 0 0
"2154" 1 1 0 0 1 1
"2155" 1 0 0 0 0 0
"2156" 1 1 0 0 0 1
"2157" 0 0 0 0 0 0
"2158" 0 0 0 0 0 0
"2159" 0 1 0 0 0 0
"2160" 0 1 0 0 1 1
"2161" 0 0 0 0 0 0
"2162" 0 1 0 0 1 1
"2163" 1 0 0 0 0 0
"2164" 1 1 0 0 1 1
"2165" 1 0 0 1 0 1
"2166" 1 0 0 1 0 1
"2167" 0 0 0 1 1 1
"2168" 0 0 0 0 1 0
"2169" 1 0 0 0 0 0
"2170" 1 1 0 0 1 1
"2171" 1 0 0 0 0 0
"2172" 0 0 0 0 1 0
"2173" 0 0 0 0 1 0
"2174" 0 0 0 0 1 0
"2175" 0 0 0 0 1 0
"2176" 1 1 1 1 0 1
"2177" 1 0 0 0 0 0
"2178" 0 0 0 0 0 0
"2179" 1 0 0 0 0 0
"2180" 0 0 0 0 1 0
"2181" 0 0 0 0 1 0
"2182" 0 0 0 0 1 0
"2183" 0 1 0 0 1 1
"2184" 1 0 0 0 1 1
"2185" 0 0 0 0 0 0
"2186" 0 1 0 0 0 0
"2187" 0 0 0 0 0 0
"2188" 0 1 0 0 0 0
"2189" 0 1 0 0 0 0
"2190" 1 0 0 0 1 1
"2191" 1 0 1 0 1 1
"2192" 1 0 0 0 1 1
"2193" 0 0 0 0 0 0
"2194" 0 0 0 1 1 1
"2195" 0 0 0 1 0 0
"2196" 1 1 0 0 1 1
"2197" 0 0 0 0 0 0
"2198" 0 0 0 0 1 0
"2199" 1 0 0 0 0 0
"2200" 0 0 0 0 1 0
"2201" 0 0 0 0 0 0
"2202" 1 1 0 0 0 1
"2203" 0 0 0 0 0 0
"2204" 0 0 0 0 1 0
"2205" 0 0 0 0 0 0
"2206" 1 1 0 1 1 1
"2207" 0 0 0 0 0 0
"2208" 1 0 0 1 1 1
"2209" 1 1 0 0 1 1
"2210" 1 1 0 0 0 1
"2211" 0 0 0 0 0 0
"2212" 0 0 0 0 0 0
"2213" 0 0 0 0 1 0
"2214" 1 0 0 0 0 0
"2215" 1 0 0 0 0 0
"2216" 0 0 0 0 0 0
"2217" 1 0 0 0 0 0
"2218" 0 0 0 0 1 0
"2219" 1 1 0 0 0 1
"2220" 1 0 0 0 0 0
"2221" 0 0 0 1 0 0
"2222" 0 0 0 1 1 1
"2223" 0 1 0 1 1 1
"2224" 0 0 0 0 0 0
"2225" 0 0 0 0 0 0
"2226" 0 0 0 0 0 0
"2227" 1 1 0 0 1 1
"2228" 0 0 0 0 1 0
"2229" 0 0 1 0 0 0
"2230" 0 0 0 0 0 0
"2231" 1 1 0 1 1 1
"2232" 0 0 1 0 1 1
"2233" 0 0 0 0 0 0
"2234" 0 0 0 1 0 0
"2235" 0 0 1 0 1 1
"2236" 1 0 0 0 1 1
"2237" 0 0 0 1 0 0
"2238" 0 0 0 0 1 0
"2239" 0 0 0 0 0 0
"2240" 1 1 0 0 1 1
"2241" 1 0 0 0 1 1
"2242" 1 0 0 0 1 1
"2243" 1 1 0 0 1 1
"2244" 1 0 0 0 0 0
"2245" 0 0 0 0 0 0
"2246" 1 0 1 0 0 1
"2247" 0 0 0 0 0 0
"2248" 1 0 0 1 0 1
"2249" 0 0 0 0 1 0
"2250" 0 0 0 0 0 0
"2251" 1 0 0 0 0 0
"2252" 0 0 0 0 1 0
"2253" 0 1 0 0 0 0
"2254" 0 0 0 0 0 0
"2255" 0 1 0 0 0 0
"2256" 1 0 0 0 1 1
"2257" 0 1 0 0 0 0
"2258" 0 0 0 1 1 1
"2259" 0 0 0 0 1 0
"2260" 0 1 0 0 1 1
"2261" 0 1 0 0 1 1
"2262" 1 0 0 0 1 1
"2263" 1 0 0 0 1 1
"2264" 0 1 0 1 0 1
"2265" 1 0 1 0 0 1
"2266" 0 0 1 1 0 1
"2267" 0 1 0 1 1 1
"2268" 0 0 0 1 1 1
"2269" 1 0 0 0 0 0
"2270" 1 0 0 1 0 1
"2271" 0 1 0 0 1 1
"2272" 0 0 1 0 1 1
"2273" 1 0 0 1 0 1
"2274" 1 0 0 0 0 0
"2275" 1 0 0 1 1 1
"2276" 0 0 0 0 0 0
"2277" 0 0 0 0 0 0
"2278" 0 1 0 0 1 1
"2279" 1 1 0 0 0 1
"2280" 1 0 0 1 0 1
"2281" 0 0 0 0 1 0
"2282" 0 0 0 0 0 0
"2283" 1 0 0 0 0 0
"2284" 0 1 0 0 1 1
"2285" 1 0 0 0 0 0
"2286" 0 1 0 0 1 1
"2287" 1 1 0 0 1 1
"2288" 0 0 0 0 1 0
"2289" 0 1 0 1 0 1
"2290" 0 1 0 1 1 1
"2291" 0 0 0 1 0 0
"2292" 0 1 0 0 0 0
"2293" 0 0 0 1 0 0
"2294" 0 0 0 0 1 0
"2295" 0 0 0 0 0 0
"2296" 1 1 0 0 0 1
"2297" 0 0 0 0 0 0
"2298" 1 1 0 0 0 1
"2299" 0 0 0 0 1 0
"2300" 0 1 0 1 1 1
"2301" 0 0 0 0 1 0
"2302" 0 1 0 0 1 1
"2303" 0 1 0 0 0 0
"2304" 1 0 0 0 0 0
"2305" 1 0 0 1 0 1
"2306" 0 0 0 1 1 1
"2307" 1 0 0 0 1 1
"2308" 0 0 0 0 0 0
"2309" 1 0 0 0 1 1
"2310" 1 0 0 0 0 0
"2311" 0 1 0 0 1 1
"2312" 0 0 0 1 0 0
"2313" 1 0 0 0 1 1
"2314" 1 0 0 0 0 0
"2315" 1 1 0 1 1 1
"2316" 0 0 0 0 1 0
"2317" 0 0 0 0 0 0
"2318" 0 1 0 0 0 0
"2319" 1 0 1 0 0 1
"2320" 0 0 0 0 1 0
"2321" 0 0 0 0 0 0
"2322" 1 0 0 0 0 0
"2323" 0 0 0 0 1 0
"2324" 0 0 0 0 0 0
"2325" 1 0 0 0 1 1
"2326" 1 0 0 0 1 1
"2327" 0 0 0 1 1 1
"2328" 0 1 1 1 0 1
"2329" 0 0 1 0 0 0
"2330" 0 0 0 0 1 0
"2331" 1 1 0 0 1 1
"2332" 0 0 1 1 0 1
"2333" 0 1 0 0 1 1
"2334" 1 0 1 1 0 1
"2335" 1 0 0 0 0 0
"2336" 0 0 1 1 1 1
"2337" 1 0 0 1 0 1
"2338" 1 0 0 0 1 1
"2339" 0 1 0 0 0 0
"2340" 0 0 0 0 0 0
"2341" 1 0 0 0 0 0
"2342" 1 1 0 0 1 1
"2343" 0 0 0 0 1 0
"2344" 0 1 0 0 0 0
"2345" 1 1 0 0 0 1
"2346" 1 0 0 0 1 1
"2347" 1 0 1 0 1 1
"2348" 0 1 0 0 1 1
"2349" 0 0 0 0 1 0
"2350" 0 1 0 1 1 1
"2351" 1 0 0 0 1 1
"2352" 1 1 0 0 0 1
"2353" 0 0 0 0 1 0
"2354" 0 0 0 1 0 0
"2355" 0 0 0 1 1 1
"2356" 1 0 0 0 1 1
"2357" 1 0 0 1 0 1
"2358" 1 0 0 0 1 1
"2359" 0 0 0 1 0 0
"2360" 1 1 0 0 1 1
"2361" 0 0 0 0 0 0
"2362" 0 0 0 0 0 0
"2363" 0 0 0 1 0 0
"2364" 0 0 0 0 0 0
"2365" 0 1 0 1 1 1
"2366" 0 1 0 1 1 1
"2367" 1 0 0 0 0 0
"2368" 1 0 0 0 0 0
"2369" 1 0 0 0 0 0
"2370" 1 0 0 0 1 1
"2371" 0 1 0 0 1 1
"2372" 0 1 1 1 0 1
"2373" 0 1 0 0 1 1
"2374" 0 1 0 0 0 0
"2375" 1 0 0 0 0 0
"2376" 1 0 0 0 1 1
"2377" 1 0 0 0 1 1
"2378" 0 1 0 0 0 0
"2379" 0 0 0 1 1 1
"2380" 1 0 0 0 1 1
"2381" 0 1 0 0 1 1
"2382" 0 1 0 1 0 1
"2383" 0 0 0 0 1 0
"2384" 0 0 0 0 0 0
"2385" 0 1 0 0 0 0
"2386" 0 1 0 1 1 1
"2387" 1 1 0 0 0 1
"2388" 1 0 0 0 0 0
"2389" 0 0 1 0 1 1
"2390" 0 0 0 1 1 1
"2391" 0 0 1 1 0 1
"2392" 1 0 0 1 1 1
"2393" 1 1 0 0 0 1
"2394" 0 1 0 0 1 1
"2395" 1 0 0 0 0 0
"2396" 1 0 0 0 1 1
"2397" 1 0 0 0 1 1
"2398" 1 1 0 0 0 1
"2399" 0 0 0 0 1 0
"2400" 1 0 1 0 1 1
"2401" 1 0 0 0 1 1
"2402" 1 0 0 0 1 1
"2403" 0 0 0 0 0 0
"2404" 1 1 0 0 0 1
"2405" 1 0 1 0 1 1
"2406" 1 0 0 0 0 0
"2407" 0 0 0 1 1 1
"2408" 1 0 0 0 0 0
"2409" 0 0 0 0 0 0
"2410" 1 1 0 0 1 1
"2411" 0 0 1 0 0 0
"2412" 0 0 0 1 1 1
"2413" 0 0 0 0 1 0
"2414" 0 0 0 0 0 0
"2415" 1 0 0 0 1 1
"2416" 0 0 0 0 1 0
"2417" 0 0 0 0 0 0
"2418" 0 1 0 0 1 1
"2419" 0 0 0 1 1 1
"2420" 1 0 0 1 1 1
"2421" 1 1 0 0 1 1
"2422" 0 0 1 0 1 1
"2423" 1 0 0 1 1 1
"2424" 1 0 0 0 0 0
"2425" 1 1 0 0 1 1
"2426" 0 0 0 0 0 0
"2427" 0 1 0 0 0 0
"2428" 1 0 0 0 0 0
"2429" 1 0 0 0 0 0
"2430" 1 1 0 0 1 1
"2431" 0 1 0 1 1 1
"2432" 0 0 1 1 0 1
"2433" 1 0 1 0 0 1
"2434" 1 0 0 0 1 1
"2435" 1 1 0 0 1 1
"2436" 0 0 0 0 1 0
"2437" 0 0 0 1 0 0
"2438" 1 1 0 0 1 1
"2439" 0 0 0 0 0 0
"2440" 1 0 0 0 1 1
"2441" 1 0 0 1 1 1
"2442" 0 0 0 1 1 1
"2443" 1 0 0 1 0 1
"2444" 0 0 0 0 0 0
"2445" 0 0 0 0 0 0
"2446" 0 0 0 1 0 0
"2447" 0 0 0 1 0 0
"2448" 1 0 1 0 1 1
"2449" 1 0 0 0 0 0
"2450" 1 1 0 1 0 1
"2451" 1 0 1 1 1 1
"2452" 1 1 0 0 0 1
"2453" 1 1 0 0 0 1
"2454" 1 0 1 0 0 1
"2455" 1 0 0 1 1 1
"2456" 0 0 0 0 1 0
"2457" 0 0 0 0 0 0
"2458" 1 0 0 1 0 1
"2459" 0 0 0 0 0 0
"2460" 1 0 0 0 1 1
"2461" 1 1 0 0 1 1
"2462" 1 0 0 0 1 1
"2463" 0 1 0 0 0 0
"2464" 1 1 0 1 1 1
"2465" 0 0 0 0 0 0
"2466" 1 0 0 1 1 1
"2467" 0 0 0 0 0 0
"2468" 0 0 1 1 1 1
"2469" 1 0 0 0 1 1
"2470" 1 1 0 0 1 1
"2471" 0 0 0 0 1 0
"2472" 0 0 1 0 1 1
"2473" 0 0 0 0 1 0
"2474" 1 0 1 0 0 1
"2475" 0 0 0 1 1 1
"2476" 0 0 0 1 1 1
"2477" 1 1 0 0 1 1
"2478" 1 0 0 0 1 1
"2479" 0 0 0 1 1 1
"2480" 0 0 0 1 0 0
"2481" 1 0 1 1 0 1
"2482" 1 0 0 1 0 1
"2483" 1 0 0 0 0 0
"2484" 0 0 1 0 1 1
"2485" 1 0 0 1 1 1
"2486" 1 1 0 0 1 1
"2487" 0 0 0 0 1 0
"2488" 1 1 0 0 0 1
"2489" 0 0 0 0 1 0
"2490" 0 1 0 1 0 1
"2491" 0 0 0 1 1 1
"2492" 0 0 1 0 1 1
"2493" 0 0 0 1 0 0
"2494" 1 0 0 1 0 1
"2495" 1 0 0 0 0 0
"2496" 1 0 0 0 1 1
"2497" 1 0 1 1 0 1
"2498" 0 0 0 0 0 0
"2499" 1 0 0 0 0 0
"2500" 0 1 0 0 1 1
"2501" 1 0 0 0 0 0
"2502" 0 0 0 0 1 0
"2503" 1 0 1 0 0 1
"2504" 0 1 0 0 1 1
"2505" 0 0 0 0 0 0
"2506" 0 0 0 0 0 0
"2507" 0 0 0 1 0 0
"2508" 1 0 0 1 1 1
"2509" 0 0 0 1 1 1
"2510" 0 0 0 1 1 1
"2511" 1 0 0 0 1 1
"2512" 0 1 0 0 0 0
"2513" 1 0 0 1 0 1
"2514" 0 0 0 0 0 0
"2515" 0 0 0 0 1 0
"2516" 0 0 0 0 0 0
"2517" 1 1 0 0 0 1
"2518" 1 0 0 1 1 1
"2519" 1 1 0 1 1 1
"2520" 0 0 0 0 0 0
"2521" 0 0 1 0 1 1
"2522" 0 1 0 0 0 0
